what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.jst.css,3.3.0.v20111218-2058-H676-Beta1,"org.jboss.tools.jst.css",1389595856587
stopped,bundle,org.jboss.tools.struts.validator.ui,3.3.0.v20111218-2137-H464-Beta1,"org.jboss.tools.struts.validator.ui",1389595856587
stopped,bundle,org.jboss.tools.struts.ui,3.3.0.v20111218-2137-H464-Beta1,"org.jboss.tools.struts.ui",1389595856587
stopped,bundle,org.jboss.tools.jst.web.ui,3.3.0.v20111218-2058-H676-Beta1,"org.jboss.tools.jst.web.ui",1389595856587
stopped,bundle,org.jboss.tools.jst.jsp,3.3.0.v20111218-2058-H676-Beta1,"org.jboss.tools.jst.jsp",1389595856587
stopped,bundle,org.jboss.tools.struts.text.ext,3.3.0.v20111218-2137-H464-Beta1,"org.jboss.tools.struts.text.ext",1389595856587
stopped,bundle,org.jboss.tools.struts.verification,3.3.0.v20111218-2137-H464-Beta1,"org.jboss.tools.struts.verification",1389595856587
stopped,bundle,org.jboss.tools.struts,3.3.0.v20111218-2137-H464-Beta1,"org.jboss.tools.struts",1389595856587
stopped,bundle,AlveoleWebDesigner,0.7.4,"AlveoleWebDesigner",1389595856587
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1389595856587
stopped,bundle,org.jboss.tools.jst.text.ext,3.3.0.v20111218-2058-H676-Beta1,"org.jboss.tools.jst.text.ext",1389595856587
